zone;fichier;code;date;titre;traduction;paragraphes;mots;remarque
ZONE_5;12_64-0212_a_64-0319_17x.txt;64-0312;12 mars 1964;Quand Leurs Yeux S'ouvrirent, Ils Le Reconnurent;Shekinah;243;15695;
ZONE_5;12_64-0212_a_64-0319_17x.txt;64-0313;13 mars 1964;La Voix Du Signe;Shekinah;122;14045;
ZONE_5;12_64-0212_a_64-0319_17x.txt;64-0313;13 mars 1964;La voix du signe;VGR;238;14478;
ZONE_5;12_64-0212_a_64-0319_17x.txt;64-0314;14 mars 1964;Les Investissements;Shekinah;57;12444;
ZONE_5;12_64-0212_a_64-0319_17x.txt;64-0315;15 mars 1964;Influence;Shekinah;333;19384;
ZONE_5;12_64-0212_a_64-0319_17x.txt;64-0315;15 mars 1964;L’influence;VGR;333;20070;
ZONE_5;12_64-0212_a_64-0319_17x.txt;64-0318;18 mars 1964;Messieurs, Nous Voudrions Voir Jésus;Shekinah;255;14908;
ZONE_5;12_64-0212_a_64-0319_17x.txt;64-0318;18 mars 1964;Monsieur, nous voudrions voir Jésus;VGR;255;15380;
ZONE_5;12_64-0212_a_64-0319_17x.txt;64-0319;19 mars 1964;Appeler Jésus Sur La Scène;Shekinah;68;12984;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0320;20 mars 1964;Dieu Identifié Par Ses Caractéristiques;Shekinah;106;14238;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0320;20 mars 1964;Dieu S’identifie par Ses caractéristiques;VGR;256;14814;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0321B;21 mars 1964, B;Il devait passer par ici (Il doit passer par ici);Shekinah;46;10570;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0321B;21 mars 1964, B;Il devait passer par ici;VGR;161;10557;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0321E;21 mars 1964, soir;La Voix Du Signe;Shekinah;351;19636;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0321E;21 mars 1964, soir;La Voix du signe;VGR;351;20738;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0322;22 mars 1964;Posséder La Porte De L’Ennemi Après Le Test;Shekinah;192;11188;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0322;22 mars 1964;Posséder la porte de l’ennemi après l’épreuve;VGR;192;11399;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0401;1 avr. 1964;Christ Identifié Dans Tous Les Âges;Shekinah;293;19116;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0402;2 avr. 1964;Jéhovah-Jiré #1;Shekinah;221;14707;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0402;2 avr. 1964;Jéhovah-Jiré #1;VGR;221;15316;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0403;3 avr. 1964;Jéhovah-Jiré #2;Shekinah;213;15958;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0403;3 avr. 1964;Jéhovah-Jiré #2;VGR;302;19271;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0404;4 avr. 1964;Jéhovah-Jiré #3;Shekinah;234;16915;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0404;4 avr. 1964;Jéhovah-Jiré #3;VGR;338;21996;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0405;5 avr. 1964;Un Procès;Shekinah;57;12499;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0405;5 avr. 1964;Un procès;VGR;184;12087;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0409;9 avr. 1964;Christ identifie dans tous les âges;Shekinah;138;17887;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0409;9 avr. 1964;L’identification de Christ dans tous les âges;VGR;260;17826;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0410;10 avr. 1964;Les Signes scripturaires du temps;Shekinah;80;16064;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0411;11 avr. 1964;L'Amnésie spirituelle;Shekinah;81;15018;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0411;11 avr. 1964;L’amnésie spirituelle;VGR;226;14572;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0412;12 avr. 1964;Un Procès;Shekinah;288;17959;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0415;15 avr. 1964;Christ Identifié Le Même Dans Toutes Les Générations;Shekinah;295;18395;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0415;15 avr. 1964;Christ identifié le même dans toutes les générations;VGR;295;19048;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0416;16 avr. 1964;Alors, quand leurs yeux s’ouvrirent, ils Le reconnurent;Shekinah;258;17082;
ZONE_5;13_64-0320_a_64-0416_15x.txt;64-0416;16 avr. 1964;Et lorsque leurs yeux s’ouvrirent, ils le reconnurent;VGR;258;17214;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0417;17 avr. 1964;Puis Jésus Vint Et Appela;Shekinah;271;17400;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0417;17 avr. 1964;Alors Jésus vint, et Il appela;VGR;271;17858;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0418B;18 avr. 1964, B;Un Paradoxe;Shekinah;119;22171;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0418B;18 avr. 1964, B;Un paradoxe;VGR;329;22524;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0418E;18 avr. 1964, soir;Jésus Ne Manque A Aucun De Ses Rendez-Vous;Shekinah;105;19862;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0419;19 avr. 1964;Le Procès;Shekinah;104;11491;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0419;19 avr. 1964;Le procès;VGR;105;11848;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0427;27 avr. 1964;Un Procès;Shekinah;100;19211;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0427;27 avr. 1964;Un procès;VGR;294;19715;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0500;mai 1964;Lettre Audio A Lee Vayle;Shekinah;113;24828;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0531;31 mai 1964;Un Drôle de personnage;Shekinah;45;8178;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0531;31 mai 1964;Le drôle d’oiseau;VGR;109;7922;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0614E;14 juin 1964, soir;Un Drôle de personnage;Shekinah;147;14503;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0614E;14 juin 1964, soir;Le drôle d’oiseau;VGR;147;14259;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0614M;14 juin 1964, matin;Dieu Dévoilé;Shekinah;384;29254;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0614M;14 juin 1964, matin;Dieu dévoilé;VGR;384;29870;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0617;17 juin 1964;Le Christ identifié dans tous les âges;Shekinah;207;13970;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0617;17 juin 1964;Le Christ identifié de tous les âges;VGR;207;13634;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0618;18 juin 1964;La Présence de Dieu non reconnue;Shekinah;237;16166;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0618;18 juin 1964;La Présence de Dieu qui n’est pas reconnue;VGR;237;16332;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0619;19 juin 1964;Être Persévérant;Shekinah;242;17528;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0619;19 juin 1964;Persévérer;VGR;254;19710;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0620B;20 juin 1964, B;Qui Est Jésus?;Shekinah;174;12147;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0620E;20 juin 1964, soir;Dieu A Pourvu À Un Agneau;Shekinah;63;11903;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0620E;20 juin 1964, soir;Dieu a pourvu d’un Agneau;VGR;200;12414;
ZONE_5;14_64-0417_a_64-0621_15x.txt;64-0621;21 juin 1964;Le Procès;Shekinah;233;15792;
ZONE_5;15_64-0629_a_64-0823E_10x.txt;64-0629;29 juin 1964;Le Dieu Puissant Dévoilé Devant Nous;Shekinah;242;14742;
ZONE_5;15_64-0629_a_64-0823E_10x.txt;64-0629;29 juin 1964;Le Dieu Puissant dévoilé devant nous;VGR;242;14605;
ZONE_5;15_64-0629_a_64-0823E_10x.txt;64-0705;5 juil. 1964;Le Chef-D’œuvre;Shekinah;219;19930;
ZONE_5;15_64-0629_a_64-0823E_10x.txt;64-0705;5 juil. 1964;Le Chef-d’œuvre;VGR;219;20382;
ZONE_5;15_64-0629_a_64-0823E_10x.txt;64-0705X;5 juil. 1964, X;Entretien Privé (Entretien Avec La Soeur Bruce);Shekinah;3;1046;
ZONE_5;15_64-0629_a_64-0823E_10x.txt;64-0705X;5 juil. 1964, X;Entretien privé;VGR;5;1106;
ZONE_5;15_64-0629_a_64-0823E_10x.txt;64-0719E;19 juil. 1964, soir;Sortir du camp;Shekinah;170;14996;
ZONE_5;15_64-0629_a_64-0823E_10x.txt;64-0719E;19 juil. 1964, soir;Sortir du camp;VGR;171;15054;
ZONE_5;15_64-0629_a_64-0823E_10x.txt;64-0719M;19 juil. 1964, matin;La Fête Des Trompettes;Shekinah;236;21650;
ZONE_5;15_64-0629_a_64-0823E_10x.txt;64-0719M;19 juil. 1964, matin;La fête des Trompettes;VGR;325;21790;
ZONE_5;15_64-0629_a_64-0823E_10x.txt;64-0726E;26 juil. 1964, soir;Des Citernes Crevassées;Shekinah;163;16350;
ZONE_5;15_64-0629_a_64-0823E_10x.txt;64-0726E;26 juil. 1964, soir;Des citernes crevassées;VGR;163;16060;
ZONE_5;15_64-0629_a_64-0823E_10x.txt;64-0726M;26 juil. 1964, matin;Reconnaître Votre Jour Et Son Message;Shekinah;232;21822;
ZONE_5;15_64-0629_a_64-0823E_10x.txt;64-0726M;26 juil. 1964, matin;Reconnaître votre jour et son Message;VGR;237;22502;
ZONE_5;15_64-0629_a_64-0823E_10x.txt;64-0802;2 août 1964;La Demeure Future De L’Époux Céleste Et De L’Épouse Terrestre;Shekinah;354;33765;
ZONE_5;15_64-0629_a_64-0823E_10x.txt;64-0802;2 août 1964;La Demeure future de l’Époux Céleste et de l’Épouse terrestre;VGR;572;34474;
ZONE_5;15_64-0629_a_64-0823E_10x.txt;64-0816;16 août 1964;Confirmant Sa Parole;Shekinah;296;30630;
ZONE_5;15_64-0629_a_64-0823E_10x.txt;64-0816;16 août 1964;Prouvant Sa Parole;VGR;296;30476;
ZONE_5;15_64-0629_a_64-0823E_10x.txt;64-0823E;23 août 1964, soir;Questions Et Réponses N°2;Shekinah;293;29588;
ZONE_5;15_64-0629_a_64-0823E_10x.txt;64-0823E;23 août 1964, soir;Questions et réponses #2;VGR;293;30606;
ZONE_5;16_64-0823M_a_65-0119_11x.txt;64-0823M;23 août 1964, matin;Questions Et Réponses N°1;Shekinah;309;33205;
ZONE_5;16_64-0823M_a_65-0119_11x.txt;64-0823M;23 août 1964, matin;Questions et réponses #1;VGR;309;34482;
ZONE_5;16_64-0823M_a_65-0119_11x.txt;64-0830E;30 août 1964, soir;Questions Et Reponses N°4;Shekinah;211;20613;
ZONE_5;16_64-0823M_a_65-0119_11x.txt;64-0830E;30 août 1964, soir;Questions et réponses #4;VGR;211;21175;
ZONE_5;16_64-0823M_a_65-0119_11x.txt;64-0830M;30 août 1964, matin;Questions Et Réponses N°3;Shekinah;207;37328;RÉINTÉGRÉ (absent avant)
ZONE_5;16_64-0823M_a_65-0119_11x.txt;64-0830M;30 août 1964, matin;Questions et réponses #3;VGR;358;38482;RÉINTÉGRÉ (absent avant)
ZONE_5;16_64-0823M_a_65-0119_11x.txt;64-1205;5 déc. 1964;Le Chef-d'oeuvre identifie de Dieu;Shekinah;99;16504;
ZONE_5;16_64-0823M_a_65-0119_11x.txt;64-1205;5 déc. 1964;Le chef-d’œuvre de Dieu identifié;VGR;233;16715;
ZONE_5;16_64-0823M_a_65-0119_11x.txt;64-1212;12 déc. 1964;Le Temps de la moisson;Shekinah;383;29782;
ZONE_5;16_64-0823M_a_65-0119_11x.txt;64-1221;21 déc. 1964;Pourquoi Il Fallait Que Ça Soit Les Bergers;Shekinah;291;25116;
ZONE_5;16_64-0823M_a_65-0119_11x.txt;64-1221;21 déc. 1964;Pourquoi un Berger;VGR;291;25219;
ZONE_5;16_64-0823M_a_65-0119_11x.txt;64-1227;27 déc. 1964;Qui Dites-Vous Que C’est?;Shekinah;238;21376;
ZONE_5;16_64-0823M_a_65-0119_11x.txt;64-1227;27 déc. 1964;Qui dites-vous que C’est?;VGR;238;21544;
ZONE_5;16_64-0823M_a_65-0119_11x.txt;65-0116;16 janv. 1965;Cérémonie De Mariage;Shekinah;6;1184;
ZONE_5;16_64-0823M_a_65-0119_11x.txt;65-0117;17 janv. 1965;Un Paradoxe;Shekinah;182;15970;
ZONE_5;16_64-0823M_a_65-0119_11x.txt;65-0118;18 janv. 1965;La Semence De Discorde;Shekinah;164;14621;
ZONE_5;16_64-0823M_a_65-0119_11x.txt;65-0118;18 janv. 1965;La semence de discorde;VGR;164;14772;
ZONE_5;16_64-0823M_a_65-0119_11x.txt;65-0119;19 janv. 1965;Le Dieu Qui Est Riche En Miséricorde;Shekinah;224;15422;
ZONE_5;16_64-0823M_a_65-0119_11x.txt;65-0119;19 janv. 1965;Le Dieu qui est riche en miséricorde;VGR;224;15986;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0120;20 janv. 1965;Ne T'Appuie Pas Sur Ton Intelligence;Shekinah;244;19056;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0120;20 janv. 1965;Ne t’appuie pas sur ton intelligence;VGR;257;19828;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0123;23 janv. 1965;Des Citernes Crevassées;Shekinah;216;15574;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0123;23 janv. 1965;Des citernes crevassées;VGR;218;15536;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0124;24 janv. 1965;Les Douleurs De L'Enfantement;Shekinah;182;18749;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0124;24 janv. 1965;Les douleurs de l’enfantement;VGR;280;19128;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0125;25 janv. 1965;Aujourd'hui Cette Écriture Est Accomplie;Shekinah;36;4517;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0125;25 janv. 1965;Aujourd’hui cette Écriture est accomplie;VGR;59;4522;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0206;6 févr. 1965;Les Portes dans la porte;Shekinah;202;21816;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0206;6 févr. 1965;Des portes à l’intérieur de la porte;VGR;303;21845;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0217;17 févr. 1965;Un Homme Qui Fuit Loin De La Présence De Dieu;Shekinah;175;17258;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0217;17 févr. 1965;Un homme qui fuit la face de l’Éternel;VGR;175;17190;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0218;18 févr. 1965;La Semence N'hérite Pas Avec La Balle;Shekinah;105;15567;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0218;18 févr. 1965;La Semence n’hérite pas avec la balle;VGR;175;16070;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0219;19 févr. 1965;Aujourd'hui Cette Ecriture Est Accomplie;Shekinah;259;14485;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0219;19 févr. 1965;Aujourd’hui cette Écriture est accomplie;VGR;259;15135;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0220;20 févr. 1965;Le Lieu D'Adoration Que Dieu A Choisi;Shekinah;135;14226;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0220;20 févr. 1965;Le lieu d’adoration que Dieu a choisi;VGR;135;14513;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0220X;20 févr. 1965, X;Une Cérémonie De Mariage;Shekinah;5;1080;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0221E;21 févr. 1965, soir;Qui Est Ce Melchisédek?;Shekinah;197;17248;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0221E;21 févr. 1965, soir;Qui est ce Melchisédek?;VGR;197;16937;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0221M;21 févr. 1965, matin;Le Mariage Et Le Divorce;Shekinah;221;23378;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0221M;21 févr. 1965, matin;Le mariage et le divorce;VGR;326;23929;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0410;10 avr. 1965;Le Sceau De Pâques;Shekinah;259;23531;
ZONE_5;17_65-0120_a_65-0410_13x.txt;65-0410;10 avr. 1965;Le Sceau de Pâques;VGR;333;24203;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0418E;18 avr. 1965, soir;Dieu Change-t-il De Pensée Au Sujet De Sa Parole?;Shekinah;200;20040;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0418E;18 avr. 1965, soir;Arrive-t-il à Dieu de changer d'avis à propos de Sa Parole?;VGR;200;21083;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0418M;18 avr. 1965, matin;C'est Le Lever Du Soleil (La Puissance Vivifiante);Shekinah;363;24012;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0418M;18 avr. 1965, matin;C’est le lever du soleil;VGR;363;24787;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0424;24 avr. 1965;Un sur un million;Shekinah;95;7880;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0424;24 avr. 1965;Un sur un million;VGR;95;8266;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0425;25 avr. 1965;Le Lieu D'adoration Auquel Dieu A Pourvu;Shekinah;256;17858;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0425;25 avr. 1965;Le lieu d’adoration que Dieu a donné;VGR;256;18282;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0426;26 avr. 1965;Dieu Confirmant Sa Parole;Shekinah;231;22221;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0426;26 avr. 1965;Prouvant Sa Parole;VGR;377;23020;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0427;27 avr. 1965;Dieu change-t-il sa pensée au sujet de sa parole ?;Shekinah;136;16996;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0427;27 avr. 1965;Dieu change-t-Il d’avis?;VGR;281;16983;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0429B;29 avr. 1965, B;La Semence n'hérite pas avec la balle;Shekinah;127;10303;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0429B;29 avr. 1965, B;La semence n’héritera pas avec la balle;VGR;144;10224;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0429E;29 avr. 1965, soir;Le Choix D'Une Épouse;Shekinah;20;17183;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0429E;29 avr. 1965, soir;Le choix d’une Épouse;VGR;245;17737;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0527;27 mai 1965;La Dernière Visite A L'Afrique Du Sud;Shekinah;2;383;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0711;11 juil. 1965;Honteux de Lui;Shekinah;131;18408;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0711;11 juil. 1965;Honteux;VGR;246;18488;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0718E;18 juil. 1965, soir;La Nourriture Spirituelle Au Temps Convenable;Shekinah;225;15440;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0718E;18 juil. 1965, soir;La Nourriture spirituelle au temps convenable;VGR;225;15977;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0718M;18 juil. 1965, matin;Rendre Un Service À Dieu En Dehors De Sa Volonté;Shekinah;207;20190;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0718M;18 juil. 1965, matin;Essayer de rendre un service à Dieu sans que cela soit la volonté de Dieu;VGR;207;19811;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0725E;25 juil. 1965, soir;Quelle Est L’attraction Sur La Montagne?;Shekinah;208;15351;
ZONE_5;18_65-0418E_a_65-0725E_13x.txt;65-0725E;25 juil. 1965, soir;Quelle est l’attraction sur la montagne?;VGR;208;16068;
ZONE_5;19_65-0725M_a_65-1031A_10x.txt;65-0725M;25 juil. 1965, matin;Les Oints Du Temps De La Fin;Shekinah;287;30596;
ZONE_5;19_65-0725M_a_65-1031A_10x.txt;65-0725M;25 juil. 1965, matin;Les oints du temps de la fin;VGR;287;31221;
ZONE_5;19_65-0725M_a_65-1031A_10x.txt;65-0801E;1 août 1965, soir;Les Événements Rendus Clairs Par La Prophétie;Shekinah;167;16690;
ZONE_5;19_65-0725M_a_65-1031A_10x.txt;65-0801E;1 août 1965, soir;Les événements rendus clairs par la prophétie;VGR;167;17341;
ZONE_5;19_65-0725M_a_65-1031A_10x.txt;65-0801M;1 août 1965, matin;Le Dieu De Cet Âge Mauvais;Shekinah;207;25250;
ZONE_5;19_65-0725M_a_65-1031A_10x.txt;65-0801M;1 août 1965, matin;Le dieu de cet âge mauvais;VGR;207;25433;
ZONE_5;19_65-0725M_a_65-1031A_10x.txt;65-0815;15 août 1965;Et Tu Ne Le Sais Pas;Shekinah;122;19254;
ZONE_5;19_65-0725M_a_65-1031A_10x.txt;65-0815;15 août 1965;Et tu ne le sais pas;VGR;294;19827;
ZONE_5;19_65-0725M_a_65-1031A_10x.txt;65-0822E;22 août 1965, soir;Le Filtre D'un Homme Qui Réfléchit;Shekinah;213;18472;
ZONE_5;19_65-0725M_a_65-1031A_10x.txt;65-0822E;22 août 1965, soir;Le Filtre d’un homme qui réfléchit;VGR;213;19617;
ZONE_5;19_65-0725M_a_65-1031A_10x.txt;65-0822M;22 août 1965, matin;Christ Est Révélé Dans Sa Propre Parole;Shekinah;177;22002;
ZONE_5;19_65-0725M_a_65-1031A_10x.txt;65-0822M;22 août 1965, matin;Christ est révélé dans Sa propre Parole;VGR;177;22427;
ZONE_5;19_65-0725M_a_65-1031A_10x.txt;65-0829;29 août 1965;L'Eden De Satan;Shekinah;119;14537;
ZONE_5;19_65-0725M_a_65-1031A_10x.txt;65-0829;29 août 1965;L’Éden de Satan;VGR;204;14735;
ZONE_5;19_65-0725M_a_65-1031A_10x.txt;65-0911;11 sept. 1965;La Puissance de Dieu pour la transformation;Shekinah;189;21120;
ZONE_5;19_65-0725M_a_65-1031A_10x.txt;65-0911;11 sept. 1965;La puissance de Dieu pour transformer;VGR;283;21435;
ZONE_5;19_65-0725M_a_65-1031A_10x.txt;65-0919;19 sept. 1965;La Soif;Shekinah;262;21304;
ZONE_5;19_65-0725M_a_65-1031A_10x.txt;65-0919;19 sept. 1965;Soif;VGR;262;21531;
ZONE_5;19_65-0725M_a_65-1031A_10x.txt;65-1031A;31 oct. 1965, après-midi;Être Conduit (Suis-Moi);Shekinah;115;11010;
ZONE_5;19_65-0725M_a_65-1031A_10x.txt;65-1031A;31 oct. 1965, après-midi;Être conduit;VGR;149;11429;
ZONE_5;20_65-1031M_a_65-1205_10x.txt;65-1031M;31 oct. 1965, matin;La Puissance De Transformation;Shekinah;332;24085;
ZONE_5;20_65-1031M_a_65-1205_10x.txt;65-1031M;31 oct. 1965, matin;La puissance de transformation;VGR;332;24089;
ZONE_5;20_65-1031M_a_65-1205_10x.txt;65-1121;21 nov. 1965;Quelle Maison Me Bâtirez-Vous?;Shekinah;46;4130;
ZONE_5;20_65-1031M_a_65-1205_10x.txt;65-1121;21 nov. 1965;Quelle maison Me bâtirez-vous?;VGR;46;4341;
ZONE_5;20_65-1031M_a_65-1205_10x.txt;65-1125;25 nov. 1965;L'Union Invisible De L'Epouse De Christ;Shekinah;306;25300;
ZONE_5;20_65-1031M_a_65-1205_10x.txt;65-1125;25 nov. 1965;L’union invisible de l’Épouse de Christ;VGR;392;28170;
ZONE_5;20_65-1031M_a_65-1205_10x.txt;65-1126;26 nov. 1965;Les Oeuvres Sont L'expression De La Foi;Shekinah;352;24062;
ZONE_5;20_65-1031M_a_65-1205_10x.txt;65-1126;26 nov. 1965;Les œuvres sont la foi exprimée;VGR;352;24169;
ZONE_5;20_65-1031M_a_65-1205_10x.txt;65-1127B;27 nov. 1965, B;Essayer De Rendre Un Service À Dieu, Sans Que Ce Soit La Volonté De Dieu;Shekinah;353;26043;
ZONE_5;20_65-1031M_a_65-1205_10x.txt;65-1127B;27 nov. 1965, B;Essayer de rendre un service à Dieu, sans que ce soit la volonté de Dieu;VGR;353;26812;
ZONE_5;20_65-1031M_a_65-1205_10x.txt;65-1127E;27 nov. 1965, soir;J'ai Entendu, Mais Maintenant Je Vois;Shekinah;243;19000;
ZONE_5;20_65-1031M_a_65-1205_10x.txt;65-1127E;27 nov. 1965, soir;J’avais entendu, mais maintenant j’ai vu;VGR;243;20356;
ZONE_5;20_65-1031M_a_65-1205_10x.txt;65-1128E;28 nov. 1965, soir;Sur Les Ailes D'une Colombe Blanche Comme La Neige;Shekinah;313;18625;
ZONE_5;20_65-1031M_a_65-1205_10x.txt;65-1128E;28 nov. 1965, soir;Sur les ailes d’une colombe blanche comme la neige;VGR;313;19730;
ZONE_5;20_65-1031M_a_65-1205_10x.txt;65-1128M;28 nov. 1965, matin;Le Seul Lieu D'Adoration Auquel Dieu A Pourvu;Shekinah;292;20170;
ZONE_5;20_65-1031M_a_65-1205_10x.txt;65-1128M;28 nov. 1965, matin;Le seul lieu d’adoration que Dieu a donné;VGR;292;19821;
ZONE_5;20_65-1031M_a_65-1205_10x.txt;65-1204;4 déc. 1965;L'Enlèvement;Shekinah;213;19803;
ZONE_5;20_65-1031M_a_65-1205_10x.txt;65-1204;4 déc. 1965;L’Enlèvement;VGR;213;20088;
ZONE_5;20_65-1031M_a_65-1205_10x.txt;65-1205;5 déc. 1965;Les Choses Qui Doivent Arriver;Shekinah;163;23898;
ZONE_5;20_65-1031M_a_65-1205_10x.txt;65-1205;5 déc. 1965;Les choses qui sont à venir;VGR;164;24248;
ZONE_5;21_65-1206_a_65-1212_3x.txt;65-1206;6 déc. 1965;Les Evénements modernes rendus clairs par la prophétie;Shekinah;331;22765;
ZONE_5;21_65-1206_a_65-1212_3x.txt;65-1206;6 déc. 1965;Les événements modernes sont rendus clairs par la prophétie;VGR;331;23316;
ZONE_5;21_65-1206_a_65-1212_3x.txt;65-1207;7 déc. 1965;Être conduit;Shekinah;38;21948;
ZONE_5;21_65-1206_a_65-1212_3x.txt;65-1207;7 déc. 1965;Être conduit;VGR;342;22742;
ZONE_5;21_65-1206_a_65-1212_3x.txt;65-1212;12 déc. 1965;La Communion;Shekinah;78;6198;
ZONE_5;21_65-1206_a_65-1212_3x.txt;65-1212;12 déc. 1965;La communion;VGR;78;6121;
