ref;traduction;code;paragraphe;nb_mots;mots
Apocalypse 19:11;SKN;57-0418;51;4;appele fidele justice veritable
Luc 21:24;SKN;57-0418;51;5;jerusalem lepee nations pieds seront
Matthieu 3:16;SKN;57-0418;51;5;baptise cieux descendre leau vit
Genese 1:28;SKN;57-0418;51;4;benit cieux oiseaux vivant
Genese 14:18;SKN;57-0418;51;7;apporter fit pain roi sacrificateur salem vin
Matthieu 24:29;SKN;57-0419;106;4;cieux lune seront soleil
Psaumes 16:10;SKN;57-0420;9;4;ame corruption permettras voie
Matthieu 27:51;SKN;57-0420;68;6;dechira fendirent rochers temple trembla voile
Matthieu 24:29;SKN;57-0420;105;4;cieux etoiles lune soleil
Jean 3:16;SKN;57-0421M;29;5;croit eternelle perisse quiconque unique
Genese 3:16;SKN;57-0421M;64;4;grandes tes tourne travail
Esaie 40:3;SKN;57-0421M;64;4;chemin crie route voix
Jean 12:20;SKN;57-0516;10;4;adorer fete grecs montes
Esaie 28:8;SKN;57-0516;27;4;pleines sales tables vomissements
Actes 1:8;SKN;57-0516;48;4;bout jerusalem samarie serez
Matthieu 12:42;SKN;57-0517;19;10;condamnera entendre generation jugement levera midi reine sagesse salomon vint
Matthieu 12:42;SKN;57-0517;24;5;entendre midi reine sagesse salomon
Matthieu 12:42;SKN;57-0517;28;6;condamnera generation jugement levera sagesse salomon
Matthieu 12:42;SKN;57-0517;33;4;condamnera generation jugement levera
Apocalypse 5:9;SKN;57-0518;12;6;den digne immole nation ouvrir sceaux
Apocalypse 6:1;SKN;57-0518;12;4;lagneau sceaux sept viens
Joel 2:28;SKN;57-0519A;80;4;filles jeunes vieillards visions
Actes 1:8;SKN;57-0519E;57;4;jerusalem judee samarie temoins
Jean 3:16;SKN;57-0519E;58;5;croit eternelle perisse quiconque unique
Matthieu 24:24;SKN;57-0519E;62;4;grands prodiges prophetes signes
Malachie 3:1;SKN;57-0519E;65;4;chemin lalliance lange messager
Matthieu 5:28;SKN;57-0602;33;4;adultere commis convoiter quiconque
Psaumes 42:7;SKN;57-0602;47;4;appelle cataractes tes voix
Matthieu 16:18;SKN;57-0610;39;4;batirai portes prevaudront roc
Matthieu 16:18;SKN;57-0610;41;4;batirai portes prevaudront roc
Matthieu 12:42;SKN;57-0614;6;10;condamnera entendre generation jugement levera midi reine sagesse salomon vint
Jacques 5:14;SKN;57-0623;1;6;anciens appelle dhuile loignant malade prient
Actes 1:8;SKN;57-0623;6;6;jerusalem judee recevrez samarie serez temoins
Actes 1:8;SKN;57-0623;28;5;jerusalem judee samarie serez temoins
Matthieu 24:29;SKN;57-0623;33;4;cieux etoiles lune soleil
Marc 11:23;SKN;57-0623;37;4;jette mer montagne ote
Marc 11:23;SKN;57-0623;68;4;jette mer montagne ote
Matthieu 5:28;SKN;57-0630;43;4;adultere commis convoiter quiconque
Genese 1:26;SKN;57-0705;13;5;animal betail cieux mer selon
Apocalypse 10:1;SKN;57-0705;13;4;larc soleil vis visage
Marc 11:23;SKN;57-0705;13;4;aura dira mer montagne
Matthieu 1:18;SKN;57-0705;13;5;ensemble etant joseph naissance soient
Apocalypse 10:1-7;SKN;57-0705;13;4;larc soleil vis visage
Hebreux 6:4;SKN;57-0705;13;4;celeste devenus don goute
Apocalypse 17:8;SKN;57-0705;13;4;fondation monter noms vue
Genese 1:11;SKN;57-0705;13;4;larbre lherbe produise selon
Genese 3:16;SKN;57-0705;13;5;desir grandes mari tes tourne
Esaie 32:2;SKN;57-0705;13;5;aura deau lorage rocher vent
Apocalypse 17:17;SKN;57-0705;13;4;donner paroles pensee soient
Ephesiens 1:20;SKN;57-0705;13;4;celestes dentre droite lieux
Apocalypse 17:3;SKN;57-0705;13;4;assise noms tetes vis
Matthieu 18:10;SKN;57-0705;13;4;cieux continuellement garde voient
Deuteronome 32:11;SKN;57-0705;13;7;ailes etend eveille laigle nid plumes prend
Esaie 53:12;SKN;57-0705;13;5;ame aura compte grands plusieurs
Psaumes 41:9;SKN;57-0705;13;4;ami leve mangeait pain
Matthieu 3:16;SKN;57-0705;13;4;cieux descendre leau vit
Galates 4:27;SKN;57-0705;13;5;cris ecrit joie nes pousse
Genese 1:28;SKN;57-0705;13;4;benit cieux mer vivant
Hebreux 12:25;SKN;57-0705;13;4;cieux garde nont parlait
Psaumes 42:7;SKN;57-0705;13;6;appelle cataractes flots tes vagues voix
Deuteronome 32:11;SKN;57-0714;95;4;ailes eveille nid plumes
Matthieu 24:29;SKN;57-0714;164;6;donnera ebranlees etoiles lune seront soleil
Actes 1:8;SKN;57-0725;37;6;jerusalem judee recevrez samarie serez temoins
Apocalypse 5:9;SKN;57-0804E;5;4;digne immole ouvrir sceaux
Jean 12:20;SKN;57-0804E;8;4;adorer fete grecs montes
Matthieu 12:42;SKN;57-0805;1;10;condamnera entendre generation jugement levera midi reine sagesse salomon vint
Matthieu 12:42;SKN;57-0805;17;9;condamnera entendre generation jugement levera midi reine sagesse salomon
Matthieu 12:42;SKN;57-0805;31;8;condamnera entendre generation jugement levera reine sagesse salomon
Jean 3:16;SKN;57-0806;3;5;croit eternelle perisse quiconque unique
Psaumes 16:10;SKN;57-0807;86;4;ame corruption permettras voie
Apocalypse 6:1;SKN;57-0808;16;8;jentendis lagneau ouvrit sceaux sept tonnerre viens voix
Jean 14:12;SKN;57-0810;60;4;croit grandes men uvres
Hebreux 4:15;SKN;57-0811E;18;4;infirmites sacrificateur souverain tente
Genese 1:11;SKN;57-0811E;20;4;espece produise selon semence
Matthieu 16:18;SKN;57-0818;139;4;batirai portes prevaudront roc
Matthieu 24:29;SKN;57-0821;27;4;aussitot cieux lune soleil
Hebreux 1:1;SKN;57-0821;74;7;autrefois ayant manieres peres plusieurs prophetes reprises
Hebreux 1:1;SKN;57-0821;86;6;ayant manieres peres plusieurs prophetes reprises
Hebreux 1:1;SKN;57-0821;98;5;manieres peres plusieurs prophetes reprises
Genese 14:18;SKN;57-0821;132;4;melchisedec roi sacrificateur salem
Hebreux 1:1;SKN;57-0821;174;5;autrefois manieres plusieurs prophetes reprises
Hebreux 1:1;SKN;57-0825E;99;5;manieres peres plusieurs prophetes reprises
Matthieu 24:24;SKN;57-0825E;150;5;faux grands prodiges prophetes signes
Genese 1:26;SKN;57-0825E;150;4;cieux faisons image selon
Actes 1:8;SKN;57-0825E;150;5;jerusalem recevrez serez temoins venant
Hebreux 3:1;SKN;57-0825E;150;4;celeste sacrificateur saints souverain
1 Timothee 3:16;SKN;57-0825E;150;5;anges chair cru manifeste nations
Hebreux 9:11;SKN;57-0825E;150;4;etant sacrificateur souverain tabernacle
Matthieu 10:1;SKN;57-0825E;150;5;appele ayant disciples donna maladie
Apocalypse 19:21;SKN;57-0825E;150;4;bouche chair furent fut
Apocalypse 6:11;SKN;57-0825E;150;4;devaient fut robe soient
Ezechiel 28:12;SKN;57-0825E;150;4;etais forme plein roi
Apocalypse 20:4;SKN;57-0825E;150;4;fut image rendu temoignage
Apocalypse 19:11;SKN;57-0825E;150;4;appele blanc fidele veritable
Esaie 53:9;SKN;57-0825E;150;4;aucune bouche donna riche
Esaie 53:12;SKN;57-0825E;150;4;ame aura compte grands
Matthieu 3:16;SKN;57-0825E;150;4;ayant baptise cieux furent
Hebreux 9:11-14;SKN;57-0825E;150;4;etant sacrificateur souverain tabernacle
Actes 20:24;SKN;57-0825E;150;4;aucun rendre service temoignage
Hebreux 4:14;SKN;57-0825E;150;4;ayant cieux sacrificateur souverain
Hebreux 1:1;SKN;57-0825M;25;5;autrefois manieres plusieurs prophetes reprises
Hebreux 1:1;SKN;57-0825M;36;6;autrefois manieres peres plusieurs prophetes reprises
Genese 1:26;SKN;57-0828;279;4;animal image oiseaux poissons
Hebreux 1:1;SKN;57-0901E;5;5;manieres peres plusieurs prophetes reprises
Matthieu 5:28;SKN;57-0901E;45;4;adultere commis convoiter quiconque
Matthieu 5:28;SKN;57-0901E;115;4;adultere commis convoiter quiconque
Matthieu 5:28;SKN;57-0901E;123;4;adultere commis convoiter quiconque
Hebreux 4:12;SKN;57-0901E;195;6;discerne epee moelles penetrante tranchants vivante
Hebreux 4:12;SKN;57-0901E;197;5;discerne epee penetrante tranchants vivante
Hebreux 4:12;SKN;57-0901E;206;4;discerne epee tranchants vivante
Hebreux 4:12;SKN;57-0901E;215;4;discerne epee tranchants vivante
Hebreux 4:14;SKN;57-0901E;216;4;cieux sacrificateur souverain traverse
Hebreux 1:1;SKN;57-0901M;62;6;autrefois manieres peres plusieurs prophetes reprises
Hebreux 1:1;SKN;57-0908E;237;5;manieres peres plusieurs prophetes reprises
Hebreux 6:4;SKN;57-0908E;278;5;celeste don eclaires goute impossible
Hebreux 6:4;SKN;57-0908E;306;5;celeste don eclaires goute impossible
Hebreux 10:26;SKN;57-0908E;308;4;connaissance pechons sacrifice volontairement
Hebreux 6:4;SKN;57-0908E;352;4;don eclaires goute impossible
Hebreux 1:1;SKN;57-0908M;43;4;manieres peres plusieurs reprises
Hebreux 9:11;SKN;57-0908M;89;5;biens parfait sacrificateur souverain tabernacle
Hebreux 9:11-14;SKN;57-0908M;89;5;biens parfait sacrificateur souverain tabernacle
Hebreux 9:11;SKN;57-0908M;93;6;biens creation parfait sacrificateur souverain tabernacle
Hebreux 9:11-14;SKN;57-0908M;93;6;biens creation parfait sacrificateur souverain tabernacle
Jean 3:16;SKN;57-0908M;143;5;croit eternelle perisse quiconque unique
Matthieu 16:18;SKN;57-0908M;166;4;batirai portes prevaudront roc
Apocalypse 20:4;SKN;57-0915E;60;4;ames fut image rendu
Genese 14:18;SKN;57-0915E;63;7;apporter fit pain roi sacrificateur salem vin
Genese 14:18;SKN;57-0915E;64;6;apporter fit pain roi salem vin
Genese 14:18;SKN;57-0915E;73;7;apporter fit pain roi sacrificateur salem vin
Genese 14:18;SKN;57-0915E;88;5;pain roi sacrificateur salem vin
Ephesiens 1:5;SKN;57-0915E;130;5;ayant plaisir predestines selon volonte
Matthieu 5:28;SKN;57-0915E;152;4;adultere commis convoiter quiconque
Jean 3:16;SKN;57-0915E;197;5;croit eternelle perisse quiconque unique
1 Timothee 3:16;SKN;57-0915M;525;5;chair contredit manifeste mystere piete
Matthieu 5:28;SKN;57-0922E;348;4;adultere commis convoiter quiconque
Matthieu 16:18;SKN;57-0922E;443;4;batirai portes prevaudront roc
Joel 2:28;SKN;57-0922E;450;8;chair filles jeunes prophetiseront repandrai songes vieillards visions
Josue 10:12;SKN;57-0922E;450;4;arrete lune parla soleil
Psaumes 16:10;SKN;57-0922E;451;4;ame corruption permettras voie
Jean 5:39;SKN;57-0925;10;4;eternelle rendent sondez temoignage
Ephesiens 1:5;SKN;57-0925;86;4;ayant plaisir selon volonte
Matthieu 1:18;SKN;57-0925;138;9;arriva enceinte ensemble etant fiancee joseph marie naissance trouva
Matthieu 1:23;SKN;57-0925;143;4;emmanuel enceinte enfantera vierge
Joel 2:28;SKN;57-0925;170;5;arrivera chair filles prophetiseront repandrai
Psaumes 16:10;SKN;57-1002;412;4;ame corruption sheol voie
Luc 21:24;SKN;57-1002;521;4;foulee jerusalem nations pieds
Matthieu 24:29;SKN;57-1006;624;5;aussitot cieux etoiles lune soleil
Matthieu 19:28;SKN;57-1006;691;4;douze serez tribus trones
Matthieu 5:28;SKN;57-1006;796;4;adultere commis convoiter quiconque
Psaumes 103:3;SKN;57-1208;3;4;guerit iniquites pardonne tes
Marc 11:23;SKN;57-1208;27;4;jette mer montagne ote
Jean 15:7;SKN;57-1208;27;4;demeurent demeurez paroles voudrez
Jean 12:20;SKN;57-1211;12;4;adorer fete grecs montes
Marc 11:23;SKN;57-1211;23;4;jette mer montagne ote
Apocalypse 3:14;SKN;57-1212;3;9;commencement creation ecris fidele lamen lange laodicee temoin veritable
Marc 11:23;SKN;57-1215;9;4;jette mer montagne ote
Esaie 9:6;SKN;57-1222;10;4;fort merveilleux paix prince
Joel 2:28;SKN;57-1222;10;4;chair filles jeunes verront
Jacques 5:14;SKN;57-1222;10;4;anciens appelle malade prient
Genese 1:26;SKN;57-1222;10;5;animal cieux faisons mer selon
Actes 1:8;SKN;57-1222;10;5;bout jerusalem judee recevrez venant
Hebreux 1:1;SKN;57-1222;10;7;autrefois ayant manieres peres plusieurs prophetes reprises
Apocalypse 10:1;SKN;57-1222;10;4;descendant pieds puissant soleil
Matthieu 1:18;SKN;57-1222;10;7;ensemble etant fiancee joseph marie naissance soient
Apocalypse 10:7;SKN;57-1222;10;4;nouvelle prophetes termine voix
Genese 2:7;SKN;57-1222;10;4;narines poussiere sol vivante
Apocalypse 10:1-7;SKN;57-1222;10;4;descendant pieds puissant soleil
1 Timothee 3:16;SKN;57-1222;10;4;chair cru nations preche
Hebreux 6:4;SKN;57-1222;10;5;celeste devenus don goute participants
Apocalypse 22:19;SKN;57-1222;10;4;ecrits ote paroles prophetie
Hebreux 9:11;SKN;57-1222;10;4;biens etant parfait tabernacle
Apocalypse 17:8;SKN;57-1222;10;4;bete ecrits noms vue
Nombres 12:6;SKN;57-1222;10;4;connaitre ferai paroles songe
Matthieu 10:1;SKN;57-1222;10;5;appele ayant disciples guerir maladie
Genese 3:16;SKN;57-1222;10;4;desir dominera grandes tes
Esaie 40:3;SKN;57-1222;10;4;chemin desert route voix
Ephesiens 1:13;SKN;57-1222;10;4;ayant cru espere salut
Matthieu 24:29;SKN;57-1222;10;6;cieux etoiles lune puissances seront soleil
Apocalypse 17:17;SKN;57-1222;10;8;accomplies bete curs donner paroles pensee royaume soient
Exode 13:21;SKN;57-1222;10;5;allait chemin conduire marchent nuit
Apocalypse 17:3;SKN;57-1222;10;6;ayant bete desert noms pleine tetes
Ezechiel 28:12;SKN;57-1222;10;6;accomplie etais forme plein roi sagesse
Apocalypse 20:4;SKN;57-1222;10;4;ames bete hommage temoignage
Apocalypse 19:11;SKN;57-1222;10;4;appele justice ouvert veritable
Luc 21:24;SKN;57-1222;10;4;jerusalem nations pieds seront
Malachie 3:1;SKN;57-1222;10;4;chemin prenez temple viendra
Esaie 53:12;SKN;57-1222;10;4;aura compte grands plusieurs
Matthieu 3:16;SKN;57-1222;10;5;ayant cieux descendre furent vit
Galates 4:27;SKN;57-1222;10;4;cris ecrit joie rejouis
Hebreux 9:11-14;SKN;57-1222;10;4;biens etant parfait tabernacle
Joel 2:25;SKN;57-1222;10;4;annees armee envoyee milieu
Hebreux 12:25;SKN;57-1222;10;5;cieux detournons echappe garde prenez
Actes 20:24;SKN;57-1222;10;7;aucun cas course rendre service temoignage tiens
Actes 2:24;SKN;57-1222;10;4;ayant lequel possible ressuscite
Luc 1:17;SKN;57-1222;10;4;curs pensee peres retourner
Jean 12:14;SKN;57-1222;10;4;anon ayant ecrit selon
Ephesiens 1:13-14;SKN;57-1222;10;4;ayant cru espere salut
Hebreux 4:14;SKN;57-1222;10;4;ayant cieux tenons traverse
Marc 11:23;SKN;57-1229;5;9;aura croira dira doutera jette mer montagne ote quiconque
Marc 11:21;SKN;57-1229;5;6;figuier maudit rabbi ressouvenant sec setait
Marc 11:23;SKN;57-1229;26;4;jette mer montagne ote
Hebreux 4:14;SKN;57-1229;43;4;ayant cieux sacrificateur souverain
Marc 11:23;SKN;58-0105;5;4;jette mer montagne ote
Marc 11:21;SKN;58-0105;5;4;figuier maudit rabbi setait
Marc 11:23;SKN;58-0105;13;4;jette mer montagne ote
Marc 11:23;SKN;58-0105;29;4;jette mer montagne ote
Marc 11:23;SKN;58-0105;44;4;jette mer montagne ote
Matthieu 12:42;SKN;58-0107;8;10;condamnera entendre generation jugement levera midi reine sagesse salomon vint
Hebreux 1:1;SKN;58-0107;16;5;manieres peres plusieurs prophetes reprises
Matthieu 12:42;SKN;58-0107;35;4;condamnera generation levera reine
Matthieu 12:42;SKN;58-0107;36;5;generation jugement levera reine salomon
Matthieu 12:42;SKN;58-0107;44;4;condamnera generation jugement levera
Apocalypse 6:1;SKN;58-0110;4;8;jentendis lagneau ouvrit sceaux sept tonnerre viens voix
Matthieu 12:42;SKN;58-0125;14;10;condamnera entendre generation jugement levera midi reine sagesse salomon vint
Matthieu 12:42;SKN;58-0125;21;4;jugement levera midi reine
Matthieu 12:42;SKN;58-0125;35;4;condamnera generation jugement levera
Jean 14:9;SKN;58-0127;59;4;connu mas montre philippe
Daniel 12:3;SKN;58-0128;43;5;brilleront enseigne etoiles justice multitude
Esaie 9:6;SKN;58-0128;135;4;conseiller merveilleux paix prince
Matthieu 10:1;SKN;58-0128;135;6;appele autorite ayant disciples guerir maladie
Matthieu 3:16;SKN;58-0128;135;6;ayant cieux descendre furent ouverts vit
Actes 20:24;SKN;58-0128;135;6;aucun cas pourvu rendre temoignage tiens
Hebreux 3:1;SKN;58-0202;94;4;celeste sacrificateur saints souverain
Jean 12:20;SKN;58-0207;14;4;adorer fete grecs montes
Matthieu 10:1;SKN;58-0207;25;4;appele chasser disciples guerir
Matthieu 12:42;SKN;58-0208;10;10;condamnera entendre generation jugement levera midi reine sagesse salomon vint
Hebreux 4:12;SKN;58-0208;11;5;discerne epee penetrante tranchants vivante
Matthieu 12:42;SKN;58-0208;44;5;generation jugement levera reine salomon
Matthieu 11:25;SKN;58-0208;61;4;cache intelligents loue sages
Actes 20:24;SKN;58-0208;73;4;aucun levangile rendre temoignage
Marc 11:23;SKN;58-0208;97;4;jette mer montagne ote
Matthieu 5:28;SKN;58-0209A;29;4;adultere commis convoiter quiconque
Matthieu 3:16;SKN;58-0214;21;4;aussitot descendre leau vit
Marc 11:23;SKN;58-0223;15;4;jette mer montagne ote
Jean 12:20;SKN;58-0223;16;4;adorer fete grecs montes
Matthieu 5:28;SKN;58-0228;26;4;adultere commis convoiter quiconque
Jean 3:16;SKN;58-0301E;38;5;croit eternelle perisse quiconque unique
Jean 12:20;SKN;58-0312;26;4;adorer fete grecs montes
Matthieu 3:16;SKN;58-0312;34;4;aussitot baptise cieux leau
Matthieu 12:42;SKN;58-0313;5;10;condamnera entendre generation jugement levera midi reine sagesse salomon vint
Matthieu 12:42;SKN;58-0313;15;9;condamnera entendre generation levera midi reine sagesse salomon vint
Matthieu 12:42;SKN;58-0313;30;8;condamnera entendre generation jugement levera sagesse salomon vint
Matthieu 12:42;SKN;58-0313;32;5;condamnera entendre generation sagesse salomon
Psaumes 103:3;SKN;58-0314;60;4;guerit iniquites pardonne tes
Marc 11:23;SKN;58-0315;63;4;jette mer montagne ote
Deuteronome 32:11;SKN;58-0316A;29;4;ailes etend laigle nid
Matthieu 5:28;SKN;58-0316A;44;4;adultere commis convoiter quiconque
Deuteronome 32:11;SKN;58-0316A;49;4;ailes etend nid prend
Hebreux 4:14;SKN;58-0316E;125;4;cieux confession sacrificateur souverain
Jean 12:20;SKN;58-0323;29;4;adorer fete grecs montes
Matthieu 5:28;SKN;58-0324;25;4;adultere commis convoiter quiconque
Genese 1:26;SKN;58-0326;17;5;cieux faisons mer poissons selon
Actes 1:8;SKN;58-0326;17;8;bout jerusalem judee jusquau recevrez samarie serez temoins
Hebreux 1:1;SKN;58-0326;17;4;autrefois ayant plusieurs prophetes
Marc 11:23;SKN;58-0326;17;6;aura croira dira mer montagne ote
Matthieu 1:18;SKN;58-0326;17;4;ensemble marie naissance soient
Apocalypse 10:7;SKN;58-0326;17;4;esclaves nouvelle prophetes voix
1 Timothee 3:16;SKN;58-0326;17;6;anges chair cru justifie nations preche
Apocalypse 22:19;SKN;58-0326;17;4;cite larbre ote sainte
Genese 1:11;SKN;58-0326;17;7;ayant espece larbre plante portant selon semence
Matthieu 10:1;SKN;58-0326;17;7;appele autorite ayant disciples esprits guerir maladie
Esaie 14:12;SKN;58-0326;17;4;brillant cieux nations tombe
Genese 3:16;SKN;58-0326;17;6;desir grandes mari rendrai tes tourne
Apocalypse 17:15;SKN;58-0326;17;4;assise langues nations prostituee
Esaie 32:2;SKN;58-0326;17;4;aura deau lombre rocher
Matthieu 24:29;SKN;58-0326;17;4;cieux lune puissances seront
Malachie 3:6;SKN;58-0326;17;4;change jacob leternel netes
Apocalypse 17:17;SKN;58-0326;17;6;accomplies bete donner pensee royaume soient
Ephesiens 1:20;SKN;58-0326;17;4;asseoir dentre lieux ressuscitant
Apocalypse 17:3;SKN;58-0326;17;5;assise ayant bete sept tetes
Ezechiel 28:12;SKN;58-0326;17;5;dhomme forme leternel plein roi
Apocalypse 20:4;SKN;58-0326;17;5;bete navaient rendu temoignage trones
Matthieu 19:28;SKN;58-0326;17;4;mavez serez trone trones
Apocalypse 19:11;SKN;58-0326;17;6;appele blanc cheval juge ouvert veritable
Luc 21:24;SKN;58-0326;17;4;jerusalem nations pieds seront
Matthieu 18:10;SKN;58-0326;17;4;anges cieux face prenez
Apocalypse 1:1;SKN;58-0326;17;6;arriver doivent esclave esclaves montrer revelation
Matthieu 3:16;SKN;58-0326;17;4;ayant baptise cieux descendre
Matthieu 24:7;SKN;58-0326;17;4;aura lieux nation royaume
Galates 3:29;SKN;58-0326;17;4;dabraham heritiers selon semence
Genese 1:28;SKN;58-0326;17;5;cieux mer poissons remplissez vivant
Genese 6:4;SKN;58-0326;17;4;filles jadis quelles venus
Actes 20:24;SKN;58-0326;17;5;cas rendre service temoignage tiens
Marc 13:27;SKN;58-0326;17;5;anges bout elus jusquau vents
Apocalypse 6:1;SKN;58-0329;5;8;jentendis lagneau ouvrit sceaux sept tonnerre viens voix
Matthieu 12:42;SKN;58-0330E;33;4;condamnera generation levera reine
Jean 3:16;SKN;58-0330E;44;4;eternelle perisse quiconque unique
Marc 16:1;SKN;58-0406E;1;5;aromates etant jacques magdala marie
Matthieu 24:29;SKN;58-0406E;42;4;etoiles lune seront soleil
Apocalypse 10:1;SKN;58-0406E;44;5;ange pieds puissant soleil visage
Apocalypse 10:1-7;SKN;58-0406E;44;5;ange pieds puissant soleil visage
1 Timothee 3:16;SKN;58-0406E;44;4;anges cru manifeste nations
Hebreux 9:11;SKN;58-0406E;44;4;etant sacrificateur souverain tabernacle
Matthieu 10:1;SKN;58-0406E;44;4;disciples douze guerir maladie
Hebreux 9:11-14;SKN;58-0406E;44;4;etant sacrificateur souverain tabernacle
Deuteronome 32:11;SKN;58-0500;3;5;ailes eveille laigle plumes prend
