ref;traduction;code;paragraphe;nb_mots;mots
Luc 24:34;SKN;55-1116;37;2;apparu reellement
Luc 24:47;SKN;55-1116;42;2;peches remission
Luc 17:26;SKN;55-1116;46;2;arriva noe
Luc 18:5;SKN;55-1116;56;2;cesse peur
Luc 24:9;SKN;55-1117;6;2;onze sen
Luc 24:33;SKN;55-1117;6;2;onze sen
Luc 17:29;SKN;55-1117;31;2;lot sodome
Luc 19:5;SKN;55-1117;32;2;regardant vit
Luc 10:7;SKN;55-1117;52;2;buvant mangeant
Luc 24:34;SKN;55-1117;64;2;apparu ressuscite
Luc 22:17;SKN;55-1117;82;2;ayant graces
Luc 24:15;SKN;55-1118;9;2;approche ensemble
Luc 24:49;SKN;55-1118;28;2;den revetus
Luc 7:27;SKN;55-1118;33;2;chemin jenvoie
Luc 2:23;SKN;55-1118;43;2;appele male
Luc 10:9;SKN;55-1118;50;2;approche seront
Luc 24:33;SKN;55-1118;54;2;levant lheure
Luc 11:32;SKN;55-1119;64;2;jugement predication
Luc 7:43;SKN;55-1119;80;2;davantage quitte
Luc 11:32;SKN;55-1119;87;2;jugement predication
Luc 11:31;SKN;55-1120;6;2;bouts midi
Luc 24:47;SKN;55-1120;32;2;repentance soient
Luc 19:5;SKN;55-1120;50;2;regardant vit
Luc 24:34;SKN;55-1120;89;2;apparu ressuscite
Luc 7:49;SKN;55-1120;93;2;peches table
Luc 24:10;SKN;56-0101;143;2;apotres dirent
Luc 10:1;SKN;56-0101;193;2;devait envoya
Luc 1:17;SKN;56-0108;5;2;pensee peres
Luc 18:7;SKN;56-0108;10;2;justice patience
Luc 7:49;SKN;56-0108;16;2;peches table
Luc 3:16;SKN;56-0108;20;2;duquel leau
Luc 7:43;SKN;56-0108;61;2;davantage quitte
Luc 18:43;SKN;56-0108;71;2;louange voyant
Luc 17:26;SKN;56-0115;9;2;arriva noe
Luc 17:26;SKN;56-0115;15;2;arriva noe
Luc 5:8;SKN;56-0115;22;2;ayant jeta
Luc 17:28;SKN;56-0115;25;2;arriva lot
Luc 17:29;SKN;56-0115;25;2;lot sodome
Luc 17:28;SKN;56-0115;26;2;arriva lot
Luc 17:29;SKN;56-0115;27;2;lot sodome
Luc 17:29;SKN;56-0115;32;2;lot sodome
Luc 10:9;SKN;56-0115;51;2;approche seront
Luc 17:26;SKN;56-0115;52;2;arriva noe
Luc 21:24;SKN;56-0115;52;2;lepee nations
Luc 18:8;SKN;56-0115;58;2;trouvera viendra
Luc 21:24;SKN;56-0115;80;2;lepee seront
Luc 1:17;SKN;56-0120;21;2;ira retourner
Luc 10:1;SKN;56-0120;56;2;devait envoya
Luc 24:6;SKN;56-0120;56;2;parla ressuscite
Luc 24:20;SKN;56-0121;28;2;chefs lont
Luc 18:7;SKN;56-0121;61;2;crient nuit
Luc 18:5;SKN;56-0121;82;2;cesse peur
Luc 7:7;SKN;56-0121;114;2;digne serviteur
Luc 7:37;SKN;56-0122;14;2;parfum plein
Luc 24:29;SKN;56-0122;17;2;approche baisse
Luc 2:38;SKN;56-0122;32;2;attendaient celle
Luc 10:1;SKN;56-0122;34;2;devait villes
Luc 17:26;SKN;56-0122;48;2;arriva noe
Luc 17:29;SKN;56-0122;77;2;lot sodome
Luc 24:32;SKN;56-0128;13;2;brulait dedans
Luc 10:7;SKN;56-0128;21;2;digne offert
Luc 18:7;SKN;56-0129;8;2;elus nuit
Luc 22:17;SKN;56-0129;32;2;ayant coupe
Luc 17:26;SKN;56-0129;38;2;arriva noe
Luc 17:28;SKN;56-0129;54;2;buvait mangeait
Luc 19:5;SKN;56-0129;56;2;descends endroit
Luc 19:5;SKN;56-0129;58;2;endroit regardant
Luc 24:20;SKN;56-0200;21;2;condamne sacrificateurs
Luc 24:44;SKN;56-0212;3;2;accomplies soient
Luc 7:42;SKN;56-0212;50;2;dette payer
Luc 7:42;SKN;56-0213;10;2;dette payer
Luc 24:32;SKN;56-0213;26;2;brulait parlait
Luc 7:37;SKN;56-0213;42;2;plein vase
Luc 18:7;SKN;56-0213;61;2;crient nuit
Luc 7:39;SKN;56-0218E;19;2;lavait pharisien
Luc 11:31;SKN;56-0218E;36;2;reine salomon
Luc 7:37;SKN;56-0218E;44;2;pharisien plein
Luc 7:39;SKN;56-0218E;70;2;lavait pecheresse
Luc 7:39;SKN;56-0218E;75;2;lavait pecheresse
Luc 7:39;SKN;56-0218E;77;2;pharisien voyant
Luc 7:37;SKN;56-0218E;78;2;pecheresse pharisien
Luc 18:5;SKN;56-0218E;79;2;cesse peur
Luc 18:43;SKN;56-0218M;8;2;voyant vue
Luc 11:31;SKN;56-0218M;17;2;midi sagesse
Luc 2:26;SKN;56-0219;33;2;averti divinement
Luc 2:28;SKN;56-0219;33;2;benit bras
Luc 2:25;SKN;56-0219;39;2;attendait consolation
Luc 24:34;SKN;56-0219;79;2;apparu ressuscite
Luc 2:26;SKN;56-0223;22;2;nait premierement
Luc 18:5;SKN;56-0223;24;2;ferai revenant
Luc 7:50;SKN;56-0223;39;2;paix sauvee
Luc 2:23;SKN;56-0223;63;2;appele male
Luc 1:67;SKN;56-0224;24;2;fut zacharie
Luc 18:5;SKN;56-0224;24;2;cesse justice
Luc 17:29;SKN;56-0224;32;2;lot sodome
Luc 1:67;SKN;56-0224;36;2;fut zacharie
Luc 7:42;SKN;56-0225;25;2;lequel payer
Luc 24:20;SKN;56-0225;48;2;condamne sacrificateurs
Luc 24:34;SKN;56-0225;60;2;apparu ressuscite
Luc 18:5;SKN;56-0225;84;2;peur veuve
Luc 10:9;SKN;56-0304;44;2;approche royaume
Luc 24:44;SKN;56-0304;70;2;accomplies soient
Luc 1:17;SKN;56-0304;83;2;pensee preparer
Luc 2:25;SKN;56-0304;83;2;consolation jerusalem
Luc 2:29;SKN;56-0304;83;2;esclave laisses
Luc 7:37;SKN;56-0304;83;2;pecheresse table
Luc 10:7;SKN;56-0304;83;2;offert passez
Luc 11:32;SKN;56-0304;83;2;jonas jugement
Luc 17:22;SKN;56-0304;83;2;verrez viendront
Luc 17:33;SKN;56-0304;83;2;quiconque sauver
Luc 24:21;SKN;56-0304;83;2;israel troisieme
Luc 24:31;SKN;56-0304;83;2;devint furent
Luc 24:20;SKN;56-0311A;38;2;condamne sacrificateurs
Luc 7:27;SKN;56-0311E;22;2;chemin messager
Luc 22:17;SKN;56-0401M;10;2;ayant graces
Luc 24:27;SKN;56-0401M;10;2;commencant prophetes
Luc 24:6;SKN;56-0401M;12;2;galilee ressuscite
Luc 24:20;SKN;56-0401M;20;2;crucifie lont
Luc 24:18;SKN;56-0401M;21;2;arrivees cleopas
Luc 24:35;SKN;56-0401M;21;2;arrivees chemin
Luc 24:34;SKN;56-0401M;25;2;apparu ressuscite
Luc 24:23;SKN;56-0401M;32;2;venues vision
Luc 24:27;SKN;56-0401M;33;2;commencant prophetes
Luc 7:39;SKN;56-0401M;55;2;lavait voyant
Luc 7:39;SKN;56-0401M;74;2;lavait pecheresse
Luc 24:34;SKN;56-0401M;96;2;apparu ressuscite
Luc 24:29;SKN;56-0403;21;2;approche rester
Luc 24:3;SKN;56-0403;37;2;entrees etant
Luc 24:52;SKN;56-0403;43;2;joie retournerent
Luc 17:26;SKN;56-0404;39;2;arriva noe
Luc 19:5;SKN;56-0404;39;2;regardant vite
Luc 1:17;SKN;56-0405;8;2;ira retourner
Luc 24:31;SKN;56-0405;9;2;disparut reconnurent
Luc 1:52;SKN;56-0405;11;2;descendre eleve
Luc 22:17;SKN;56-0405;18;2;coupe prenez
Luc 24:18;SKN;56-0405;19;2;cleopas jerusalem
Luc 24:20;SKN;56-0405;23;2;crucifie lont
Luc 24:34;SKN;56-0405;26;2;apparu reellement
Luc 24:34;SKN;56-0405;69;2;ressuscite simon
Luc 18:7;SKN;56-0407;5;2;nuit use
Luc 19:5;SKN;56-0407;30;2;fut zachee
Luc 2:26;SKN;56-0407;55;2;premierement verrait
Luc 11:32;SKN;56-0407;61;2;jonas repentis
Luc 24:44;SKN;56-0408E;14;2;ecrites paroles
Luc 10:1;SKN;56-0408E;18;2;devait villes
Luc 17:26;SKN;56-0408E;18;2;arriva noe
Luc 10:1;SKN;56-0408E;21;2;devait lieux
Luc 10:16;SKN;56-0408E;23;2;envoye rejette
Luc 11:32;SKN;56-0408E;46;2;jugement predication
Luc 7:39;SKN;56-0408E;50;2;lavait voyant
Luc 24:6;SKN;56-0408E;59;2;galilee ressuscite
Luc 18:43;SKN;56-0408E;70;2;louange vue
Luc 24:32;SKN;56-0414;1;2;brulait dedans
Luc 7:27;SKN;56-0414;2;2;jenvoie lequel
Luc 19:5;SKN;56-0414;27;2;regardant zachee
Luc 24:9;SKN;56-0414;39;2;laissant sen
Luc 24:44;SKN;56-0414;42;2;accomplies paroles
Luc 2:26;SKN;56-0415;15;2;averti divinement
Luc 2:28;SKN;56-0415;15;2;benit bras
Luc 2:26;SKN;56-0415;34;2;averti divinement
Luc 24:20;SKN;56-0415;34;2;lont sacrificateurs
Luc 2:23;SKN;56-0415;35;2;loi male
Luc 2:27;SKN;56-0415;36;2;parents temple
Luc 2:25;SKN;56-0415;42;2;disrael simeon
Luc 24:33;SKN;56-0415;46;2;assembles levant
Luc 7:7;SKN;56-0415;61;2;digne serviteur
Luc 7:7;SKN;56-0419;8;2;digne serviteur
Luc 24:5;SKN;56-0419;31;2;cherchez vivant
Luc 17:26;SKN;56-0419;51;2;arriva noe
Luc 24:19;SKN;56-0420;26;2;celles dirent
Luc 24:31;SKN;56-0420;26;2;disparut reconnurent
Luc 24:34;SKN;56-0420;41;2;ressuscite simon
Luc 7:7;SKN;56-0421;10;2;digne serviteur
Luc 21:36;SKN;56-0421;21;2;arriver priant
Luc 2:27;SKN;56-0421;59;2;loi parents
Luc 7:37;SKN;56-0421;78;2;table vase
Luc 7:39;SKN;56-0421;79;2;pecheresse touche
Luc 7:50;SKN;56-0421;79;2;paix sauvee
Luc 10:9;SKN;56-0421;79;2;approche seront
Luc 19:2;SKN;56-0421;79;2;appele riche
Luc 22:17;SKN;56-0421;79;2;coupe graces
Luc 7:7;SKN;56-0422;10;2;digne serviteur
Luc 21:36;SKN;56-0422;21;2;arriver priant
Luc 2:27;SKN;56-0422;59;2;loi parents
Luc 7:37;SKN;56-0422;78;2;table vase
Luc 7:39;SKN;56-0422;79;2;pecheresse touche
Luc 7:50;SKN;56-0422;79;2;paix sauvee
Luc 10:9;SKN;56-0422;79;2;approche seront
Luc 19:2;SKN;56-0422;79;2;appele riche
Luc 22:17;SKN;56-0422;79;2;coupe graces
Luc 3:16;SKN;56-0426;36;2;delier digne
Luc 3:16;SKN;56-0426;38;2;delier digne
Luc 24:34;SKN;56-0426;39;2;apparu ressuscite
Luc 2:7;SKN;56-0427;39;2;mit premier
Luc 7:39;SKN;56-0427;47;2;lavait voyant
Luc 11:32;SKN;56-0428;36;2;jonas ninive
Luc 11:32;SKN;56-0428;60;2;jonas jugement
Luc 24:34;SKN;56-0428;90;2;ressuscite simon
Luc 11:32;SKN;56-0429;36;2;jonas ninive
Luc 11:32;SKN;56-0429;60;2;jonas jugement
Luc 24:34;SKN;56-0429;90;2;ressuscite simon
Luc 2:7;SKN;56-0513;1;2;creche premier
Luc 2:27;SKN;56-0513;1;2;egard parents
Luc 2:29;SKN;56-0513;1;2;esclave laisses
Luc 7:7;SKN;56-0513;1;2;cru digne
Luc 17:22;SKN;56-0513;1;2;disciples viendront
Luc 18:8;SKN;56-0513;1;2;trouvera viendra
Luc 24:3;SKN;56-0513;1;2;entrees etant
Luc 24:5;SKN;56-0513;1;2;cherchez visage
Luc 24:17;SKN;56-0513;1;2;tenez tristes
Luc 24:19;SKN;56-0513;1;2;celles uvre
Luc 24:21;SKN;56-0513;1;2;delivrer israel
Luc 24:6;SKN;56-0527;6;2;galilee ressuscite
Luc 11:29;SKN;56-0527;11;2;generation mechante
Luc 10:1;SKN;56-0527;55;2;devait villes
Luc 2:23;SKN;56-0603;26;2;male selon
Luc 24:47;SKN;56-0603;41;2;repentance soient
Luc 18:7;SKN;56-0603;43;2;elus patience
Luc 3:16;SKN;56-0603;51;2;digne puissant
Luc 10:7;SKN;56-0603;51;2;digne offert
Luc 1:52;SKN;56-0610;1;2;descendre eleve
Luc 2:28;SKN;56-0610;1;2;benit bras
Luc 7:42;SKN;56-0610;1;2;lequel payer
Luc 10:3;SKN;56-0610;1;2;loups milieu
Luc 10:7;SKN;56-0610;1;2;digne offert
Luc 11:32;SKN;56-0610;1;2;jugement predication
Luc 17:22;SKN;56-0610;1;2;verrez viendront
Luc 17:29;SKN;56-0610;1;2;lot sodome
Luc 17:33;SKN;56-0610;1;2;cherchera sauver
Luc 18:2;SKN;56-0610;1;2;certain juge
Luc 18:40;SKN;56-0610;1;2;amene setant
Luc 23:27;SKN;56-0610;1;2;poitrine suivait
Luc 24:5;SKN;56-0610;1;2;cherchez vivant
Luc 24:9;SKN;56-0610;1;2;onze sen
Luc 24:34;SKN;56-0610;1;2;apparu reellement
Luc 24:23;SKN;56-0611;23;2;venues vivant
Luc 24:10;SKN;56-0611;30;2;apotres marie
Luc 17:29;SKN;56-0612;20;2;fit sortit
Luc 24:6;SKN;56-0612;67;2;galilee ressuscite
Luc 2:28;SKN;56-0612;74;2;bras prit
Luc 17:29;SKN;56-0613;22;2;lot sodome
Luc 17:29;SKN;56-0613;23;2;lot sodome
Luc 11:32;SKN;56-0613;27;2;jonas ninive
Luc 24:44;SKN;56-0613;34;2;accomplies soient
Luc 24:44;SKN;56-0613;35;2;accomplies paroles
Luc 1:52;SKN;56-0613;61;2;descendre eleve
Luc 2:26;SKN;56-0613;64;2;nait premierement
Luc 17:29;SKN;56-0614;26;2;lot sodome
Luc 17:29;SKN;56-0614;27;2;lot sodome
Luc 10:7;SKN;56-0614;29;2;buvant mangeant
Luc 19:3;SKN;56-0615;57;2;foule taille
Luc 2:27;SKN;56-0617;21;2;egard loi
Luc 24:44;SKN;56-0617;77;2;ecrites paroles
Luc 10:4;SKN;56-0617;128;2;chemin portez
Luc 11:29;SKN;56-0621;15;2;generation mechante
Luc 21:24;SKN;56-0621;19;2;lepee tranchant
Luc 24:44;SKN;56-0621;19;2;accomplies loi
Luc 18:5;SKN;56-0621;46;2;cesse peur
Luc 18:5;SKN;56-0621;47;2;neanmoins peur
Luc 24:5;SKN;56-0621;56;2;dirent visage
Luc 18:7;SKN;56-0621;57;2;nuit patience
Luc 1:15;SKN;56-0715;7;2;boira vin
Luc 11:31;SKN;56-0715;7;2;jugement sagesse
Luc 17:29;SKN;56-0715;7;2;fit soufre
Luc 18:43;SKN;56-0715;7;2;suivit vue
Luc 21:24;SKN;56-0715;7;2;lepee nations
Luc 22:17;SKN;56-0715;7;2;ayant coupe
Luc 22:17;SKN;56-0715;35;2;graces prenez
Luc 18:5;SKN;56-0715;39;2;cesse justice
Luc 24:5;SKN;56-0715;44;2;cherchez vivant
Luc 2:38;SKN;56-0722;2;2;delivrance parlait
Luc 24:29;SKN;56-0722;31;2;approche rester
Luc 22:17;SKN;56-0723;27;2;graces prenez
Luc 17:26;SKN;56-0723;29;2;arriva noe
Luc 11:32;SKN;56-0723;86;2;jugement predication
Luc 24:49;SKN;56-0726;32;2;den revetus
Luc 24:29;SKN;56-0726;46;2;approche demeure
Luc 10:4;SKN;56-0726;71;2;chemin sandales
Luc 18:43;SKN;56-0728;48;2;linstant voyant
Luc 7:50;SKN;56-0731;11;2;paix sauvee
Luc 8:50;SKN;56-0731;11;2;crains sauvee
Luc 24:6;SKN;56-0731;42;2;galilee ressuscite
Luc 24:6;SKN;56-0731;47;2;galilee ressuscite
Luc 3:16;SKN;56-0731;52;2;duquel leau
Luc 24:47;SKN;56-0731;64;2;peches repentance
Luc 24:6;SKN;56-0801;39;2;galilee ressuscite
Luc 10:18;SKN;56-0801;46;2;eclair satan
Luc 17:33;SKN;56-0801;72;2;quiconque sauver
Luc 1:17;SKN;56-0805;14;2;ira pensee
Luc 2:23;SKN;56-0805;18;2;ouvre selon
Luc 1:17;SKN;56-0805;30;2;delie dispose
Luc 10:4;SKN;56-0805;106;2;chemin sac
Luc 18:7;SKN;56-0805;160;2;ferait patience
Luc 11:31;SKN;56-0814;10;2;entendre sagesse
Luc 17:22;SKN;56-0815;42;2;verrez viendront
Luc 17:29;SKN;56-0815;50;2;lot sodome
Luc 21:36;SKN;56-0826;21;2;arriver priant
Luc 24:5;SKN;56-0826;25;2;cherchez visage
Luc 24:44;SKN;56-0902;17;2;accomplies prophetes
Luc 7:42;SKN;56-0902;18;2;lequel navaient
Luc 17:28;SKN;56-0902;20;2;achetait vendait
Luc 24:35;SKN;56-0902;62;2;arrivees chemin
Luc 23:27;SKN;56-0916;27;2;poitrine suivait
Luc 24:44;SKN;56-0923;130;2;accomplies loi
Luc 24:34;SKN;56-0930;18;2;reellement simon
Luc 2:38;SKN;56-0930E;5;2;jerusalem survenant
Luc 24:47;SKN;56-0930E;7;2;commencant jerusalem
Luc 11:29;SKN;56-0930E;27;2;generation jonas
Luc 11:30;SKN;56-0930E;27;2;generation jonas
Luc 24:6;SKN;56-0930E;28;2;galilee ressuscite
Luc 22:17;SKN;56-0930E;33;2;ayant coupe
Luc 24:18;SKN;56-0930E;35;2;arrivees jerusalem
Luc 24:6;SKN;56-0930E;45;2;galilee ressuscite
Luc 2:38;SKN;56-1001;8;2;delivrance jerusalem
Luc 1:17;SKN;56-1001;21;2;pensee peres
Luc 7:27;SKN;56-1001;21;2;lequel messager
Luc 11:29;SKN;56-1001;50;2;generation jonas
Luc 11:30;SKN;56-1001;50;2;generation jonas
Luc 11:29;SKN;56-1001;51;2;generation jonas
Luc 11:30;SKN;56-1001;51;2;generation jonas
Luc 11:31;SKN;56-1001;54;2;reine salomon
Luc 11:31;SKN;56-1001;55;2;reine salomon
Luc 1:67;SKN;56-1002A;51;2;fut zacharie
Luc 19:3;SKN;56-1002E;6;2;foule taille
Luc 2:27;SKN;56-1002E;23;2;egard parents
Luc 7:27;SKN;56-1002E;23;2;lequel messager
Luc 24:29;SKN;56-1002E;40;2;approche rester
Luc 10:9;SKN;56-1004;28;2;infirmes seront
Luc 17:26;SKN;56-1004;38;2;arriva noe
Luc 18:7;SKN;56-1004;38;2;patience use
Luc 10:9;SKN;56-1004;54;2;infirmes seront
Luc 10:9;SKN;56-1004;73;2;approche seront
Luc 7:49;SKN;56-1005;7;2;memes table
Luc 22:17;SKN;56-1005;39;2;coupe prenez
Luc 2:38;SKN;56-1005;41;2;louait parlait
Luc 17:28;SKN;56-1005;41;2;buvait mangeait
Luc 24:5;SKN;56-1005;51;2;cherchez vivant
Luc 18:43;SKN;56-1005;78;2;louange voyant
Luc 24:47;SKN;56-1125E;7;2;nations repentance
Luc 24:27;SKN;56-1125E;16;2;prophetes regardent
Luc 24:47;SKN;56-1125E;21;2;nations repentance
Luc 7:42;SKN;56-1206;58;2;lequel navaient
Luc 24:35;SKN;56-1206;58;2;arrivees setait
Luc 24:32;SKN;56-1206;64;2;brulait dedans
Luc 1:17;SKN;56-1207;10;2;ira pensee
Luc 11:31;SKN;56-1207;59;2;reine salomon
Luc 1:17;SKN;56-1207;62;2;justes retourner
Luc 24:20;SKN;56-1207;72;2;crucifie lont
Luc 18:7;SKN;56-1208;12;2;justice use
Luc 17:29;SKN;56-1208;37;2;lot sodome
Luc 17:29;SKN;56-1208;38;2;lot sodome
Luc 7:42;SKN;56-1209E;5;2;dette payer
Luc 2:29;SKN;56-1209E;24;2;esclave selon
Luc 17:29;SKN;56-1209E;40;2;lot sodome
Luc 17:29;SKN;56-1209E;45;2;lot sodome
Luc 7:27;SKN;56-1209E;70;2;chemin messager
Luc 24:9;SKN;56-1209E;80;2;laissant sen
Luc 7:49;SKN;56-1215;4;2;peches table
Luc 17:17;SKN;56-1215;45;2;dix rendus
Luc 24:32;SKN;57-0104;15;2;dirent lorsquil
Luc 21:24;SKN;57-0104;32;2;lepee pieds
Luc 2:25;SKN;57-0104;49;2;attendait jerusalem
Luc 10:9;SKN;57-0104;55;2;approche infirmes
Luc 24:34;SKN;57-0104;61;2;apparu ressuscite
Luc 2:26;SKN;57-0105;35;2;averti premierement
Luc 17:29;SKN;57-0105;45;2;fit lot
Luc 22:17;SKN;57-0105;63;2;coupe prenez
Luc 11:30;SKN;57-0106;39;2;fut jonas
Luc 24:10;SKN;57-0114;19;2;dirent furent
Luc 24:20;SKN;57-0114;19;2;principaux sacrificateurs
Luc 7:39;SKN;57-0114;44;2;lavait voyant
Luc 24:34;SKN;57-0114;57;2;apparu ressuscite
Luc 11:30;SKN;57-0114;64;2;fut jonas
Luc 7:37;SKN;57-0114;77;2;pecheresse plein
Luc 7:39;SKN;57-0114;77;2;pecheresse touche
Luc 24:34;SKN;57-0114;89;2;apparu ressuscite
Luc 24:19;SKN;57-0115;4;2;lesquelles uvre
Luc 24:19;SKN;57-0115;92;2;puissant uvre
Luc 1:17;SKN;57-0120E;5;2;justes pensee
Luc 10:9;SKN;57-0120E;6;2;approche royaume
Luc 2:23;SKN;57-0120E;12;2;appele male
Luc 24:31;SKN;57-0120E;68;2;furent ouverts
Luc 11:29;SKN;57-0120M;30;2;generation jonas
Luc 24:49;SKN;57-0120M;31;2;den revetus
Luc 18:8;SKN;57-0120M;74;2;bientot viendra
Luc 24:35;SKN;57-0125;39;2;arrivees setait
Luc 7:37;SKN;57-0126B;3;2;plein table
Luc 2:27;SKN;57-0126B;82;2;lusage selon
Luc 18:40;SKN;57-0126E;108;2;arrete sapprochait
Luc 1:15;SKN;57-0127A;23;2;rempli vin
Luc 24:29;SKN;57-0127A;58;2;approche rester
Luc 17:26;SKN;57-0127A;69;2;arriva noe
Luc 19:2;SKN;57-0127E;19;2;chef riche
Luc 24:19;SKN;57-0226;16;2;lesquelles puissant
Luc 24:17;SKN;57-0226;37;2;quels tenez
Luc 24:34;SKN;57-0226;50;2;apparu ressuscite
Luc 11:31;SKN;57-0228;37;2;reine salomon
Luc 24:32;SKN;57-0301;7;2;brulait dedans
Luc 18:2;SKN;57-0301;42;2;certain juge
Luc 24:29;SKN;57-0301;60;2;approche rester
Luc 24:34;SKN;57-0302;28;2;apparu ressuscite
Luc 17:33;SKN;57-0302;65;2;quiconque sauver
Luc 22:17;SKN;57-0302;77;2;ayant graces
Luc 1:15;SKN;57-0303A;16;2;rempli vin
Luc 2:28;SKN;57-0303E;27;2;bras prit
Luc 17:28;SKN;57-0303E;28;2;achetait vendait
Luc 10:9;SKN;57-0305;51;2;infirmes seront
Luc 21:24;SKN;57-0305;51;2;seront tomberont
Luc 2:23;SKN;57-0306;10;2;male selon
Luc 24:21;SKN;57-0306;10;2;delivrer israel
Luc 17:26;SKN;57-0306;12;2;arriva noe
Luc 18:7;SKN;57-0306;12;2;patience use
Luc 24:5;SKN;57-0306;47;2;cherchez vivant
Luc 24:49;SKN;57-0307;45;2;den revetus
Luc 10:4;SKN;57-0307;74;2;portez sac
Luc 10:4;SKN;57-0308;17;2;chemin portez
Luc 10:3;SKN;57-0308;20;2;agneaux milieu
Luc 11:31;SKN;57-0309B;5;2;entendre sagesse
Luc 1:52;SKN;57-0309E;35;2;descendre eleve
Luc 24:23;SKN;57-0309E;42;2;nayant vision
Luc 18:8;SKN;57-0309E;59;2;bientot viendra
Luc 7:37;SKN;57-0310A;26;2;pharisien plein
Luc 24:9;SKN;57-0310A;29;2;laissant sen
Luc 24:33;SKN;57-0310E;19;2;assembles sen
Luc 17:33;SKN;57-0310E;38;2;perdra sauver
Luc 24:23;SKN;57-0322;35;2;nayant vivant
Luc 11:30;SKN;57-0323;7;2;fut jonas
Luc 2:28;SKN;57-0323;18;2;bras prit
Luc 7:50;SKN;57-0323;58;2;paix sauvee
Luc 24:5;SKN;57-0324;45;2;cherchez vivant
Luc 1:15;SKN;57-0324;47;2;rempli vin
Luc 1:52;SKN;57-0324;67;2;descendre eleve
Luc 24:47;SKN;57-0325;1;2;peches repentance
Luc 18:8;SKN;57-0325;6;2;bientot viendra
Luc 7:42;SKN;57-0325;20;2;lequel navaient
Luc 21:24;SKN;57-0326;92;2;lepee pieds
Luc 24:6;SKN;57-0326;101;2;galilee ressuscite
Luc 7:49;SKN;57-0407E;8;2;peches table
Luc 24:10;SKN;57-0407E;13;2;furent marie
Luc 24:29;SKN;57-0407E;56;2;approche rester
Luc 2:27;SKN;57-0407M;8;2;parents selon
Luc 1:52;SKN;57-0407M;9;2;descendre eleve
Luc 2:28;SKN;57-0407M;9;2;bras prit
Luc 7:42;SKN;57-0407M;9;2;lequel navaient
Luc 8:50;SKN;57-0407M;9;2;crains sauvee
Luc 10:4;SKN;57-0407M;9;2;chemin sac
Luc 10:7;SKN;57-0407M;9;2;buvant passez
Luc 17:26;SKN;57-0407M;9;2;arriva noe
Luc 17:33;SKN;57-0407M;9;2;quiconque sauver
Luc 18:8;SKN;57-0407M;9;2;bientot viendra
Luc 23:27;SKN;57-0407M;9;2;multitude poitrine
Luc 24:9;SKN;57-0407M;9;2;onze sen
Luc 24:21;SKN;57-0407M;9;2;arrivees israel
Luc 24:34;SKN;57-0407M;9;2;apparu ressuscite
Luc 22:17;SKN;57-0418;15;2;coupe graces
Luc 2:28;SKN;57-0418;51;2;benit bras
Luc 10:18;SKN;57-0418;51;2;satan voyais
Luc 24:29;SKN;57-0418;51;2;approche rester
Luc 24:29;SKN;57-0419;65;2;approche baisse
Luc 10:3;SKN;57-0419;92;2;agneaux milieu
Luc 2:23;SKN;57-0420;79;2;appele ouvre
Luc 24:19;SKN;57-0420;107;2;dirent puissant
Luc 24:31;SKN;57-0421E;1;2;disparut reconnurent
Luc 24:18;SKN;57-0421E;38;2;cleopas jerusalem
Luc 24:20;SKN;57-0421E;46;2;crucifie lont
Luc 24:29;SKN;57-0421E;52;2;approche rester
Luc 11:31;SKN;57-0421E;90;2;jugement levera
Luc 24:6;SKN;57-0421M;3;2;galilee ressuscite
Luc 24:19;SKN;57-0421M;58;2;puissant uvre
Luc 2:28;SKN;57-0421M;64;2;bras prit
Luc 3:16;SKN;57-0516;19;2;baptise baptisera
Luc 17:26;SKN;57-0517;8;2;arriva noe
Luc 11:30;SKN;57-0517;15;2;generation jonas
Luc 24:21;SKN;57-0517;23;2;delivrer israel
Luc 11:31;SKN;57-0517;25;2;entendre reine
Luc 11:29;SKN;57-0517;34;2;generation jonas
Luc 11:30;SKN;57-0517;34;2;generation jonas
Luc 2:28;SKN;57-0518;31;2;bras prit
Luc 24:20;SKN;57-0518;34;2;lont sacrificateurs
Luc 24:23;SKN;57-0518;74;2;quelles venues
Luc 24:10;SKN;57-0519A;18;2;apotres jacques
Luc 24:29;SKN;57-0519E;25;2;approche rester
Luc 24:49;SKN;57-0519E;57;2;den revetus
Luc 7:27;SKN;57-0519E;65;2;chemin messager
Luc 24:35;SKN;57-0519E;85;2;arrivees chemin
Luc 10:7;SKN;57-0602;40;2;buvant salaire
Luc 17:26;SKN;57-0610;32;2;arriva noe
Luc 11:31;SKN;57-0613A;3;2;midi sagesse
Luc 24:21;SKN;57-0613A;23;2;israel troisieme
Luc 11:29;SKN;57-0613E;75;2;generation mechante
Luc 24:17;SKN;57-0613E;93;2;marchant tenez
Luc 11:31;SKN;57-0614;16;2;sagesse salomon
Luc 11:31;SKN;57-0614;19;2;entendre reine
Luc 11:31;SKN;57-0614;26;2;sagesse salomon
Luc 24:6;SKN;57-0614;29;2;galilee ressuscite
Luc 2:38;SKN;57-0623;6;2;jerusalem survenant
Luc 24:9;SKN;57-0623;38;2;laissant sen
Luc 2:38;SKN;57-0629;16;2;celle delivrance
Luc 24:19;SKN;57-0629;45;2;puissant uvre
Luc 24:23;SKN;57-0629;51;2;venues vivant
Luc 24:23;SKN;57-0630;19;2;nayant quelles
Luc 24:23;SKN;57-0630;28;2;quelles venues
